PM,Lat,Lot
12.31375313,60.15863037,24.83368683
13.10603428,60.15863037,24.85717201
21.87318039,60.15863037,24.85897827
17.42677498,60.15863037,24.86078453
3.12796998,60.15863037,24.86801147
23.81975746,60.15863037,24.86981773
13.70735836,60.15863037,24.87162399
14.32271576,60.15863037,24.87343025
15.83673573,60.15863037,24.87523651
15.65739632,60.15863037,24.87704277
5.42243242,60.15863037,24.87884903
11.36601448,60.15863037,24.88065720
19.11590958,60.15863037,24.88246346
20.52024269,60.15863037,24.88426971
17.52065849,60.15863037,24.88607597
20.75099373,60.15863037,24.88788223
12.26840782,60.15863037,24.88968849
9.29085732,60.15863037,24.89149666
3.64113498,60.15863037,24.90594864
2.61243510,60.15863037,24.90775490
7.63387442,60.15863037,24.90956116
9.61805725,60.15863037,24.91136742
5.26765347,60.15863037,24.91317368
6.95403671,60.15863037,24.91498184
6.91772413,60.15863037,24.91678810
15.35351944,60.15863037,24.91859436
4.44419050,60.15863037,24.92040062
16.35235977,60.15863037,24.92220688
20.23647499,60.15863037,24.93304634
17.81789207,60.15863037,24.93485260
39.44448853,60.15863037,24.93665886
27.96870995,60.15863037,24.93846703
23.80780220,60.15863037,24.94027328
23.82946396,60.15863037,24.94207954
10.86050320,60.15863037,24.94388580
21.60800552,60.15863037,24.94569206
27.02051353,60.15863037,24.94749832
21.12056351,60.15863037,24.94930649
31.34762383,60.15863037,24.95111275
30.04894829,60.15863037,24.95291901
20.39855576,60.15863037,24.95472527
7.27144861,60.15863037,24.95653152
19.37977409,60.15863037,24.95833778
12.93766689,60.15863037,24.96014595
8.52081394,60.15863037,24.98001671
11.13840675,60.15863037,24.98182297
10.44850349,60.15863037,25.04866600
19.70317650,60.15953445,24.85717201
18.78296280,60.15953445,24.86078453
3.91759300,60.15953445,24.86259079
12.96635342,60.15953445,24.86439705
17.61299515,60.15953445,24.86620331
15.12727642,60.15953445,24.86801147
14.99936390,60.15953445,24.86981773
8.66306019,60.15953445,24.87162399
7.16969395,60.15953445,24.87343025
